,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__n_neighbors,param_logreg__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
273,0.008199644088745118,0.0003998559891911828,0.0038002967834472657,0.0003996613308273543,19,0.4,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(0.4)}",0.8324022346368715,0.8146067415730337,0.8146067415730337,0.8033707865168539,0.8258426966292135,0.8181658401858012,0.010058200940099212,374
274,0.008599853515625,0.0004894731826336019,0.0036001205444335938,0.0004894926784577927,19,0.5,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(0.5)}",0.8379888268156425,0.8146067415730337,0.8202247191011236,0.8033707865168539,0.8258426966292135,0.8204067541271733,0.011511526620799154,331
275,0.00879983901977539,0.0007470033032094801,0.0038001537322998047,0.00040018573771778655,19,0.6,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(0.6)}",0.8324022346368715,0.8202247191011236,0.8202247191011236,0.8033707865168539,0.8258426966292135,0.8204130311970372,0.009630485890725087,311
276,0.007800531387329101,0.0009772741134344881,0.003198719024658203,0.0004006176720393571,19,0.7000000000000001,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(0.7000000000000001)}",0.8379888268156425,0.8202247191011236,0.8202247191011236,0.8033707865168539,0.8258426966292135,0.8215303496327915,0.01115936272847284,287
277,0.007400083541870117,0.0007999301751715187,0.003599739074707031,0.0004899597886342959,19,0.8,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(0.8)}",0.8379888268156425,0.8202247191011236,0.8146067415730337,0.8033707865168539,0.8314606741573034,0.8215303496327915,0.012238493114371854,287
278,0.008399534225463866,0.0004903301079286311,0.003513813018798828,0.0004480814697754647,19,0.9,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(0.9)}",0.8379888268156425,0.8202247191011236,0.8089887640449438,0.8033707865168539,0.8426966292134831,0.8226539451384094,0.015500621283480598,203
279,0.007707977294921875,0.0008753467476019481,0.002970981597900391,0.0008636415109833828,19,1.0,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(1.0)}",0.8491620111731844,0.8258426966292135,0.8089887640449438,0.797752808988764,0.848314606741573,0.8260121775155357,0.02059966207127029,36
280,0.00839996337890625,0.0004898819678685542,0.0033999919891357423,0.000489667850557489,19,1.1,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(1.1)}",0.8491620111731844,0.8314606741573034,0.8089887640449438,0.797752808988764,0.848314606741573,0.8271357730211537,0.020712679425105577,3
281,0.0070000171661376955,0.0008943090550705523,0.0028000831604003905,0.00039999486081696955,19,1.2000000000000002,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(1.2000000000000002)}",0.8435754189944135,0.8314606741573034,0.8089887640449438,0.797752808988764,0.848314606741573,0.8260184545853996,0.01961601506421589,15
282,0.007901334762573242,0.0008009582172841497,0.0025999069213867186,0.0007999301041110397,19,1.3000000000000003,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(1.3000000000000003)}",0.8435754189944135,0.8314606741573034,0.8089887640449438,0.797752808988764,0.848314606741573,0.8260184545853996,0.01961601506421589,15
