mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__n_neighbors,param_random_forest__max_depth,param_random_forest__max_features,param_random_forest__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0993070125579834,0.009853374170456924,0.005650043487548828,0.0012623106648599039,3,4,,11,"{'KNN__n_neighbors': 3, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 11}",0.8324022346368715,0.8089887640449438,0.8370786516853933,0.8370786516853933,0.8539325842696629,0.8338961772644529,0.014452162401662872,58
0.11423826217651367,0.00480310084156245,0.006004142761230469,0.0008809856970080098,3,4,,13,"{'KNN__n_neighbors': 3, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 13}",0.8324022346368715,0.8089887640449438,0.8314606741573034,0.8370786516853933,0.8539325842696629,0.832772581758835,0.014379264154079379,62
0.11539101600646973,0.008339754680810515,0.005999755859375,0.0008944689990586563,3,6,,7,"{'KNN__n_neighbors': 3, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 7}",0.8268156424581006,0.797752808988764,0.8707865168539326,0.8202247191011236,0.8651685393258427,0.8361496453455526,0.027773559382012283,42
0.10791587829589844,0.005251736196808395,0.005800437927246094,0.000977471773953522,3,6,,9,"{'KNN__n_neighbors': 3, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 9}",0.8268156424581006,0.8033707865168539,0.8764044943820225,0.8539325842696629,0.8595505617977528,0.8440148138848784,0.025832388560817144,13
0.12346320152282715,0.0019370528733291953,0.006200408935546875,0.00040049582723340087,3,6,,11,"{'KNN__n_neighbors': 3, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 11}",0.8268156424581006,0.8089887640449438,0.8651685393258427,0.848314606741573,0.8539325842696629,0.8406440273680247,0.02015021163409331,27
0.10674619674682617,0.00700877811419546,0.0058003425598144535,0.0007484176437540211,3,6,,13,"{'KNN__n_neighbors': 3, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 13}",0.8268156424581006,0.8089887640449438,0.8595505617977528,0.8426966292134831,0.8539325842696629,0.8383968363567886,0.018473151063488097,35
0.12292189598083496,0.009394628156692675,0.006419992446899414,0.0004772857129828755,3,8,,7,"{'KNN__n_neighbors': 3, 'random_forest__max_depth': 8, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 7}",0.8156424581005587,0.797752808988764,0.8820224719101124,0.8202247191011236,0.848314606741573,0.8327914129684263,0.029476699021758535,61
0.1257774829864502,0.007870363147343618,0.006701421737670898,0.0003985709897325153,3,8,,9,"{'KNN__n_neighbors': 3, 'random_forest__max_depth': 8, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 9}",0.8212290502793296,0.8033707865168539,0.8764044943820225,0.8539325842696629,0.8595505617977528,0.8428974954491242,0.02665970373680497,17
0.11349921226501465,0.010546847713291185,0.0058001518249511715,0.000748366602626929,3,8,,11,"{'KNN__n_neighbors': 3, 'random_forest__max_depth': 8, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 11}",0.8268156424581006,0.8089887640449438,0.8651685393258427,0.8539325842696629,0.8539325842696629,0.8417676228736426,0.02069584869868687,22
0.10981206893920899,0.011714072613974976,0.005802536010742187,0.0009778007883834267,3,8,,13,"{'KNN__n_neighbors': 3, 'random_forest__max_depth': 8, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 13}",0.8268156424581006,0.8033707865168539,0.8595505617977528,0.8426966292134831,0.8539325842696629,0.8372732408511707,0.020307455119053835,40
