,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__n_neighbors,param_logreg__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,frac_errors
10,0.00879974365234375,0.00039980432500816103,0.003199911117553711,0.00040001876306754863,1,1.1,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(1.1)}",0.8491620111731844,0.8314606741573034,0.8202247191011236,0.8146067415730337,0.8651685393258427,0.8361245370660975,0.018714171901474525,402,0.16387546293390254
11,0.008149862289428711,0.0010642329509871658,0.00300140380859375,1.7415983550786661e-06,1,1.2,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(1.2000000000000002)}",0.8491620111731844,0.8314606741573034,0.8202247191011236,0.8146067415730337,0.8651685393258427,0.8361245370660975,0.018714171901474525,402,0.16387546293390254
12,0.00780019760131836,0.0011660733030418643,0.0031997203826904298,0.000399875953605051,1,1.3,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(1.3000000000000003)}",0.8491620111731844,0.8314606741573034,0.8202247191011236,0.8146067415730337,0.8707865168539326,0.8372481325717155,0.020507011440171738,269,0.1627518674282845
13,0.009199762344360351,0.0003998761241881718,0.003600311279296875,0.0004901350999649207,1,1.4,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(1.4000000000000001)}",0.8491620111731844,0.8314606741573034,0.8202247191011236,0.8146067415730337,0.8707865168539326,0.8372481325717155,0.020507011440171738,269,0.1627518674282845
14,0.009004783630371094,9.441375732421875e-06,0.00400075912475586,1.2119545962466082e-06,1,1.5,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(1.5000000000000002)}",0.8491620111731844,0.8258426966292135,0.8258426966292135,0.8146067415730337,0.8707865168539326,0.8372481325717155,0.02019685246777045,269,0.1627518674282845
15,0.009062480926513673,7.874838264698235e-05,0.0038021087646484377,0.00040118096873064746,1,1.6,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(1.6)}",0.8491620111731844,0.8258426966292135,0.8314606741573034,0.8146067415730337,0.8707865168539326,0.8383717280773336,0.01968076532852945,85,0.16162827192266638
16,0.009135961532592773,0.0010005055613643442,0.003722476959228516,0.00043426069189847645,1,1.7,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(1.7000000000000002)}",0.8435754189944135,0.8258426966292135,0.8314606741573034,0.8146067415730337,0.8707865168539326,0.8372544096415794,0.019188896826137503,245,0.16274559035842062
17,0.009109878540039062,0.0009602671973896024,0.003535938262939453,0.0005341808015240872,1,1.8,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(1.8000000000000003)}",0.8379888268156425,0.8258426966292135,0.8314606741573034,0.8146067415730337,0.8764044943820225,0.8372606867114432,0.021023699676521203,212,0.16273931328855684
18,0.009069871902465821,0.0009752223548895224,0.0035316944122314453,0.0004118435937960765,1,1.9,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(1.9000000000000001)}",0.8324022346368715,0.8258426966292135,0.8314606741573034,0.8146067415730337,0.8764044943820225,0.8361433682756889,0.021103611570335416,332,0.16385663172431109
19,0.009459209442138673,0.0011591504045500764,0.003276681900024414,0.0007409233277834846,1,2.0,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(2.0)}",0.8268156424581006,0.8258426966292135,0.8314606741573034,0.8146067415730337,0.8764044943820225,0.8350260498399347,0.02141765856553048,414,0.16497395016006533
20,0.00800027847290039,0.000894949614790947,0.003400230407714844,0.0004896686399393858,1,2.1,"{'KNN__n_neighbors': np.int64(1), 'logreg__C': np.float64(2.1)}",0.8268156424581006,0.8314606741573034,0.8314606741573034,0.8146067415730337,0.8764044943820225,0.8361496453455526,0.02105063460046949,299,0.16385035465444742
